CustomerID,TotalRevenue,OrderCount,TotalQuantity,AOV,RevenueRank,Segment
12410.0,145.38,1,86.0,145.38,0.27899239543726234,Mid Value
12412.0,495.62,3,284.0,165.20666666666668,0.6266634980988594,Mid Value
12413.0,458.15000000000003,4,199.0,114.53750000000001,0.6069391634980988,Mid Value
12414.0,142.8,1,64.0,142.8,0.2731701520912547,Mid Value
12415.0,61530.72,18,24704.0,3418.3733333333334,0.9988117870722434,High Value
12417.0,1443.09,10,592.0,144.309,0.8659695817490495,High Value
12418.0,306.04,1,54.0,306.04,0.49619771863117873,Mid Value
12420.0,341.84999999999997,1,183.0,341.84999999999997,0.5249524714828897,Mid Value
12421.0,432.61,4,335.0,108.1525,0.5874524714828897,Mid Value
12422.0,532.0,3,291.0,177.33333333333334,0.6442490494296578,Mid Value
12423.0,776.16,8,506.0,97.02,0.7359790874524715,Mid Value
12424.0,857.41,2,593.0,428.705,0.7604562737642585,Mid Value
12425.0,466.21000000000004,1,319.0,466.21000000000004,0.6100285171102662,Mid Value
12426.0,212.70000000000002,1,70.0,212.70000000000002,0.3826045627376426,Mid Value
12427.0,398.36,4,108.0,99.59,0.5641634980988594,Mid Value
12428.0,3211.27,9,1456.0,356.8077777777778,0.9557984790874525,High Value
12429.0,991.3000000000001,4,650.0,247.82500000000002,0.7884980988593155,Mid Value
12430.0,82.2,1,32.0,82.2,0.14710076045627377,Low Value
12431.0,2728.4,15,1317.0,181.89333333333335,0.9448669201520913,High Value
12432.0,1309.7,3,578.0,436.56666666666666,0.8479087452471483,High Value
12433.0,3867.08,6,2564.0,644.5133333333333,0.9672053231939164,High Value
12434.0,240.2,3,125.0,80.06666666666666,0.4208650190114068,Mid Value
12435.0,2845.0,2,828.0,1422.5,0.9470057034220533,High Value
12436.0,217.26,1,164.0,217.26,0.3897338403041825,Mid Value
12437.0,3046.62,19,2477.0,160.34842105263158,0.9522338403041825,High Value
12438.0,931.49,2,359.0,465.745,0.778754752851711,Mid Value
12441.0,88.65,1,33.0,88.65,0.16254752851711027,Low Value
12442.0,65.4,1,60.0,65.4,0.10979087452471482,Low Value
12444.0,1252.53,5,379.0,250.506,0.8379277566539924,High Value
12446.0,483.17,1,171.0,483.17,0.6195342205323194,Mid Value
12447.0,160.9,1,62.0,160.9,0.3063212927756654,Mid Value
12448.0,155.64,1,128.0,155.64,0.2984790874524715,Mid Value
12449.0,1107.73,4,459.0,276.9325,0.809648288973384,High Value
12450.0,177.72,2,164.0,88.86,0.3303231939163498,Mid Value
12451.0,3757.79,5,3691.0,751.558,0.964828897338403,High Value
12452.0,57.7,1,30.0,57.7,0.09505703422053231,Low Value
12453.0,356.75,1,205.0,356.75,0.5356463878326996,Mid Value
12454.0,1009.5999999999999,2,432.0,504.79999999999995,0.7920627376425855,Mid Value
12455.0,1550.68,4,1902.0,387.67,0.8799904942965779,High Value
12456.0,966.1899999999999,3,901.0,322.06333333333333,0.783745247148289,Mid Value
12457.0,1116.3,7,467.0,159.47142857142856,0.8120247148288974,High Value
12458.0,499.62,2,334.0,249.81,0.6288022813688213,Mid Value
12461.0,242.57,1,65.0,242.57,0.4241920152091255,Mid Value
12462.0,601.4,4,436.0,150.35,0.6815589353612167,Mid Value
12463.0,681.26,5,320.0,136.252,0.7072243346007605,Mid Value
12465.0,447.34999999999997,3,317.0,149.11666666666665,0.5986216730038023,Mid Value
12468.0,307.55,3,221.0,102.51666666666667,0.49667300380228135,Mid Value
12471.0,10212.26,37,4075.0,276.00702702702705,0.9909695817490495,High Value
12472.0,2548.43,12,1575.0,212.36916666666664,0.9398764258555133,High Value
12473.0,1163.69,4,1090.0,290.9225,0.8212927756653993,High Value
12474.0,3064.2200000000003,26,2257.0,117.8546153846154,0.9529467680608364,High Value
12475.0,152.5,1,158.0,152.5,0.29372623574144485,Mid Value
12476.0,2228.12,15,827.0,148.5413333333333,0.9298954372623575,High Value
12477.0,7700.1,8,2537.0,962.5125,0.9864543726235742,High Value
12478.0,317.5,1,94.0,317.5,0.504277566539924,Mid Value
12479.0,338.1,2,244.0,169.05,0.5228136882129277,Mid Value
12480.0,1628.16,4,650.0,407.04,0.8887832699619772,High Value
12481.0,1686.24,10,1204.0,168.624,0.8947243346007605,High Value
12483.0,395.24,6,368.0,65.87333333333333,0.5622623574144486,Mid Value
12484.0,2079.69,6,921.0,346.615,0.9215779467680608,High Value
12488.0,507.84000000000003,3,200.0,169.28,0.6328422053231939,Mid Value
12489.0,184.93,1,59.0,184.93,0.3431558935361217,Mid Value
12490.0,2630.27,10,1674.0,263.027,0.941777566539924,High Value
12491.0,131.7,1,74.0,131.7,0.2520199619771863,Mid Value
12492.0,158.45,2,106.0,79.225,0.3028754752851711,Mid Value
12493.0,271.85,2,141.0,135.925,0.4598384030418251,Mid Value
12494.0,616.76,11,347.0,56.06909090909091,0.6879752851711026,Mid Value
12498.0,230.45000000000002,2,123.0,115.22500000000001,0.4096958174904943,Mid Value
12500.0,1774.63,11,853.0,161.33,0.9013783269961977,High Value
12501.0,905.1800000000001,2,603.0,452.59000000000003,0.7732889733840305,Mid Value
12502.0,1520.9,5,277.0,304.18,0.8745247148288974,High Value
12504.0,796.0999999999999,4,126.0,199.02499999999998,0.7426330798479087,Mid Value
12506.0,40.55,1,12.0,40.55,0.05869771863117871,Low Value
12507.0,1053.96,4,755.0,263.49,0.7991920152091255,Mid Value
12508.0,218.88,2,151.0,109.44,0.39329847908745247,Mid Value
12509.0,109.0,1,44.0,109.0,0.20496673003802282,Mid Value
12510.0,102.2,1,64.0,102.2,0.19249049429657794,Low Value
12512.0,49.07,1,35.0,49.07,0.07461977186311787,Low Value
12513.0,423.89,2,275.0,211.945,0.5817490494296578,Mid Value
12514.0,491.7,1,222.0,491.7,0.6247623574144486,Mid Value
12515.0,234.0,1,110.0,234.0,0.4137357414448669,Mid Value
12516.0,1078.38,2,1422.0,539.19,0.8048954372623575,High Value
12517.0,1208.95,4,705.0,302.2375,0.8296102661596958,High Value
12518.0,631.35,5,374.0,126.27000000000001,0.6936787072243346,Mid Value
12519.0,163.24,1,84.0,163.24,0.310361216730038,Mid Value
12520.0,980.9,6,478.0,163.48333333333332,0.7865969581749049,Mid Value
12521.0,250.79,1,161.0,250.79,0.43393536121673004,Mid Value
12522.0,117.87,2,73.0,58.935,0.22480988593155893,Mid Value
12523.0,743.36,11,363.0,67.57818181818182,0.7281368821292775,Mid Value
12524.0,2208.5,8,2132.0,276.0625,0.9282319391634981,High Value
12526.0,608.84,3,274.0,202.9466666666667,0.685361216730038,Mid Value
12527.0,293.03000000000003,3,209.0,97.67666666666668,0.48170152091254753,Mid Value
12528.0,1543.48,7,668.0,220.49714285714285,0.87856463878327,High Value
12530.0,1043.58,5,840.0,208.71599999999998,0.7982414448669202,Mid Value
12531.0,56.76,1,12.0,56.76,0.09315589353612168,Low Value
12532.0,161.85000000000002,1,55.0,161.85000000000002,0.30750950570342206,Mid Value
12534.0,332.5,1,238.0,332.5,0.5178231939163498,Mid Value
12535.0,385.8,2,128.0,192.9,0.5545389733840305,Mid Value
12536.0,1927.03,2,1272.0,963.515,0.9134980988593155,High Value
12538.0,198.95,1,37.0,198.95,0.36216730038022815,Mid Value
12539.0,3095.3,4,1078.0,773.825,0.9536596958174905,High Value
12540.0,4402.16,19,2252.0,231.69263157894736,0.9729087452471483,High Value
12541.0,518.24,3,452.0,172.74666666666667,0.6371197718631179,Mid Value
12544.0,147.74,2,52.0,73.87,0.28350760456273766,Mid Value
12545.0,525.1999999999999,2,274.0,262.59999999999997,0.6406844106463878,Mid Value
12546.0,525.28,2,336.0,262.64,0.6409220532319392,Mid Value
12547.0,91.8,2,84.0,45.9,0.16920152091254753,Low Value
12548.0,67.19999999999999,1,48.0,67.19999999999999,0.11406844106463879,Low Value
12550.0,413.13,1,199.0,413.13,0.5753326996197718,Mid Value
12551.0,168.0,1,100.0,168.0,0.31820342205323193,Mid Value
12552.0,159.4,1,18.0,159.4,0.3039448669201521,Mid Value
12553.0,1535.65,9,994.0,170.6277777777778,0.8769011406844106,High Value
12556.0,285.5,2,138.0,142.75,0.4745722433460076,Mid Value
12557.0,5807.12,5,2000.0,1161.424,0.9795627376425855,High Value
12558.0,309.03999999999996,2,304.0,154.51999999999998,0.498574144486692,Mid Value
12559.0,267.55,2,131.0,133.775,0.4543726235741445,Mid Value
12560.0,804.83,3,359.0,268.2766666666667,0.7447718631178707,Mid Value
12561.0,160.55,1,57.0,160.55,0.3053707224334601,Mid Value
12562.0,1882.91,7,985.0,268.9871428571429,0.9104087452471483,High Value
12564.0,252.45,1,99.0,252.45,0.43631178707224333,Mid Value
12565.0,22.439999999999998,1,24.0,22.439999999999998,0.02352661596958175,Low Value
12566.0,144.2,2,198.0,72.1,0.27685361216730037,Mid Value
12567.0,3696.8,11,2132.0,336.07272727272726,0.9636406844106464,High Value
12569.0,1726.82,26,912.0,66.41615384615385,0.8982889733840305,High Value
12571.0,352.77,2,455.0,176.385,0.5339828897338403,Mid Value
12572.0,487.78000000000003,3,196.0,162.59333333333333,0.6223859315589354,Mid Value
12573.0,43.85,1,17.0,43.85,0.06416349809885931,Low Value
12574.0,69.55,1,21.0,69.55,0.11977186311787072,Low Value
12576.0,495.47,5,395.0,99.09400000000001,0.6261882129277566,Mid Value
12577.0,219.28,3,140.0,73.09333333333333,0.39424904942965777,Mid Value
12578.0,1056.89,4,602.0,264.2225,0.7994296577946768,Mid Value
12579.0,69.45,1,43.0,69.45,0.1195342205323194,Low Value
12580.0,102.3,1,72.0,102.3,0.19272813688212928,Low Value
12581.0,121.05000000000001,1,102.0,121.05000000000001,0.23288973384030418,Mid Value
12582.0,144.62,2,78.0,72.31,0.27804182509505704,Mid Value
12583.0,2336.04,15,1908.0,155.736,0.9329847908745247,High Value
12584.0,1275.2,17,258.0,75.01176470588236,0.8436311787072244,High Value
12585.0,604.33,3,367.0,201.44333333333336,0.683222433460076,Mid Value
12586.0,139.64000000000001,2,62.0,69.82000000000001,0.26924904942965777,Mid Value
12587.0,104.0,1,50.0,104.0,0.19629277566539924,Low Value
12588.0,159.89999999999998,1,40.0,159.89999999999998,0.3046577946768061,Mid Value
12589.0,491.58,2,278.0,245.79,0.6245247148288974,Mid Value
12590.0,4582.74,2,2998.0,2291.37,0.9740969581749049,High Value
12591.0,259.95,1,147.0,259.95,0.4458174904942966,Mid Value
12592.0,401.6,2,428.0,200.8,0.5672528517110266,Mid Value
12593.0,282.0,3,160.0,94.0,0.470532319391635,Mid Value
12594.0,1531.13,7,944.0,218.73285714285717,0.8759505703422054,High Value
12596.0,114.66000000000001,2,138.0,57.330000000000005,0.21934410646387834,Mid Value
12597.0,1806.95,5,1544.0,361.39,0.9056558935361216,High Value
12598.0,1253.68,7,1130.0,179.09714285714287,0.8381653992395437,High Value
12599.0,408.62,7,568.0,58.37428571428571,0.5729562737642585,Mid Value
12600.0,399.34000000000003,8,398.0,49.917500000000004,0.565351711026616,Mid Value
12601.0,109.8,4,76.0,27.45,0.20769961977186313,Mid Value
12602.0,20.8,1,32.0,20.8,0.020793726235741446,Low Value
12603.0,613.1999999999999,1,100.0,613.1999999999999,0.6870247148288974,Mid Value
12604.0,173.78,2,152.0,86.89,0.32533269961977185,Mid Value
12605.0,7.5,1,4.0,7.5,0.002732889733840304,Low Value
12607.0,1627.46,2,1410.0,813.73,0.8883079847908745,High Value
12609.0,385.75,3,233.0,128.58333333333334,0.5541825095057035,Mid Value
12610.0,1075.65,5,597.0,215.13000000000002,0.8039448669201521,High Value
12611.0,616.79,1,361.0,616.79,0.688212927756654,Mid Value
12613.0,1561.8,5,766.0,312.36,0.8809410646387833,High Value
12614.0,246.4,1,56.0,246.4,0.4282319391634981,Mid Value
12615.0,762.85,4,517.0,190.7125,0.7321768060836502,Mid Value
12616.0,202.9,4,42.0,50.725,0.36870247148288976,Mid Value
12617.0,184.07999999999998,1,127.0,184.07999999999998,0.3410171102661597,Mid Value
12618.0,49.86,1,30.0,49.86,0.0779467680608365,Low Value
12619.0,2683.58,9,3702.0,298.17555555555555,0.9436787072243346,High Value
12620.0,525.78,3,430.0,175.26,0.6416349809885932,Mid Value
12621.0,6955.35,21,3824.0,331.20714285714286,0.9840779467680608,High Value
12622.0,109.0,1,34.0,109.0,0.20496673003802282,Mid Value
12623.0,134.0,1,88.0,134.0,0.25665399239543724,Mid Value
12624.0,326.18,2,226.0,163.09,0.5121197718631179,Mid Value
12625.0,1085.94,3,603.0,361.98,0.8058460076045627,High Value
12626.0,3169.58,12,1541.0,264.13166666666666,0.9548479087452472,High Value
12627.0,2060.6,6,1155.0,343.43333333333334,0.9203897338403042,High Value
12628.0,434.45,4,259.0,108.6125,0.5884030418250951,Mid Value
12630.0,686.14,2,356.0,343.07,0.7088878326996197,Mid Value
12631.0,105.0,1,72.0,105.0,0.19855038022813687,Low Value
12633.0,841.7700000000001,5,433.0,168.354,0.7549904942965779,Mid Value
12635.0,697.0600000000001,2,474.0,348.53000000000003,0.7122148288973384,Mid Value
12637.0,2527.02,7,1508.0,361.0028571428571,0.938925855513308,High Value
12638.0,221.82,1,196.0,221.82,0.3975760456273764,Mid Value
12639.0,250.8,1,120.0,250.8,0.43417300380228135,Mid Value
12640.0,406.0,2,160.0,203.0,0.5711739543726235,Mid Value
12641.0,78.5,1,45.0,78.5,0.1411596958174905,Low Value
12642.0,455.49,3,239.0,151.83,0.6048003802281369,Mid Value
12643.0,131.04,2,324.0,65.52,0.25,Mid Value
12644.0,247.28,1,158.0,247.28,0.4294201520912547,Mid Value
12645.0,1000.6400000000001,4,778.0,250.16000000000003,0.7903992395437263,Mid Value
12646.0,769.11,2,877.0,384.555,0.7345532319391636,Mid Value
12647.0,1780.36,11,1147.0,161.85090909090908,0.902328897338403,High Value
12648.0,71.45,1,23.0,71.45,0.125712927756654,Low Value
12649.0,303.66,3,332.0,101.22000000000001,0.4938212927756654,Mid Value
12650.0,142.54,1,62.0,142.54,0.27281368821292773,Mid Value
12651.0,57.75,1,33.0,57.75,0.09541349809885931,Low Value
12652.0,427.66,2,252.0,213.83,0.5841254752851711,Mid Value
12653.0,1223.6,2,792.0,611.8,0.8324619771863118,High Value
12654.0,270.35,5,109.0,54.07000000000001,0.45769961977186313,Mid Value
12656.0,2718.85,8,1791.0,339.85625,0.9446292775665399,High Value
12657.0,1285.86,4,826.0,321.465,0.844819391634981,High Value
12658.0,283.4,1,198.0,283.4,0.47243346007604564,Mid Value
12659.0,43.68,1,124.0,43.68,0.06392585551330798,Low Value
12660.0,48.6,1,112.0,48.6,0.07343155893536121,Low Value
12662.0,1830.65,11,977.0,166.4227272727273,0.9070817490494296,High Value
12664.0,601.38,2,318.0,300.69,0.6813212927756654,Mid Value
12665.0,16.25,2,13.0,8.125,0.013783269961977186,Low Value
12666.0,91.44,1,24.0,91.44,0.1680133079847909,Low Value
12667.0,197.1,1,226.0,197.1,0.3590779467680608,Mid Value
12668.0,1750.0800000000002,6,802.0,291.68,0.8999524714828897,High Value
12669.0,641.6,2,438.0,320.8,0.6958174904942965,Mid Value
12670.0,983.7900000000001,5,585.0,196.758,0.7868346007604563,Mid Value
12672.0,67.5,1,34.0,67.5,0.11454372623574144,Low Value
12673.0,284.37,2,151.0,142.185,0.47362167300380226,Mid Value
12674.0,765.51,6,501.0,127.585,0.7331273764258555,Mid Value
12676.0,401.08,6,362.0,66.84666666666666,0.5670152091254753,Mid Value
12678.0,7827.2699999999995,8,6425.0,978.4087499999999,0.9869296577946768,High Value
12679.0,302.8,2,81.0,151.4,0.4926330798479088,Mid Value
12680.0,227.75,4,89.0,56.9375,0.4063688212927757,Mid Value
12681.0,3520.5,22,2286.0,160.02272727272728,0.9619771863117871,High Value
12682.0,4286.32,27,2546.0,158.75259259259258,0.971245247148289,High Value
12683.0,4760.71,17,3240.0,280.0417647058824,0.9748098859315589,High Value
12684.0,648.59,5,959.0,129.71800000000002,0.6974809885931559,Mid Value
12685.0,1400.24,6,756.0,233.37333333333333,0.8602661596958175,High Value
12686.0,8.5,1,10.0,8.5,0.003921102661596958,Low Value
12688.0,2335.42,1,1780.0,2335.42,0.9327471482889734,High Value
12689.0,442.93,2,210.0,221.465,0.595532319391635,Mid Value
12690.0,173.85,1,63.0,173.85,0.3255703422053232,Mid Value
12691.0,152.4,4,84.0,38.1,0.29336977186311786,Mid Value
12693.0,227.45,4,109.0,56.8625,0.4056558935361217,Mid Value
12694.0,499.21,2,457.0,249.605,0.6283269961977186,Mid Value
12695.0,378.45000000000005,4,91.0,94.61250000000001,0.5489543726235742,Mid Value
12697.0,547.2,3,506.0,182.4,0.653398288973384,Mid Value
12700.0,1638.31,4,1124.0,409.5775,0.8897338403041825,High Value
12701.0,290.53000000000003,2,259.0,145.26500000000001,0.47980038022813687,Mid Value
12702.0,201.0,1,52.0,201.0,0.36585076045627374,Mid Value
12703.0,74.35000000000001,2,37.0,37.175000000000004,0.1311787072243346,Low Value
12704.0,526.5600000000001,8,470.0,65.82000000000001,0.6418726235741445,Mid Value
12705.0,3087.38,10,1886.0,308.738,0.9534220532319392,High Value
12707.0,343.55,1,67.0,343.55,0.5268536121673004,Mid Value
12708.0,1113.68,15,396.0,74.24533333333333,0.8115494296577946,High Value
12709.0,4700.64,22,3181.0,213.66545454545457,0.9743346007604563,High Value
12710.0,501.15,4,409.0,125.2875,0.6297528517110266,Mid Value
12712.0,533.85,10,383.0,53.385000000000005,0.6454372623574145,Mid Value
12713.0,169.34,1,140.0,169.34,0.3205798479087453,Mid Value
12714.0,1909.8,5,1244.0,381.96,0.9127851711026616,High Value
12715.0,194.9,1,127.0,194.9,0.35634505703422054,Mid Value
12716.0,311.4,2,214.0,155.7,0.500712927756654,Mid Value
12717.0,413.14,2,230.0,206.57,0.5755703422053232,Mid Value
12718.0,131.92,1,122.0,131.92,0.25261406844106465,Mid Value
12719.0,238.9,2,202.0,119.45,0.4196768060836502,Mid Value
12720.0,2607.7,25,1894.0,104.30799999999999,0.9413022813688213,High Value
12721.0,1089.02,7,908.0,155.5742857142857,0.8067965779467681,High Value
12722.0,796.13,6,513.0,132.68833333333333,0.7428707224334601,Mid Value
12723.0,220.69,3,105.0,73.56333333333333,0.39567490494296575,Mid Value
12724.0,588.4,4,286.0,147.1,0.6751425855513308,Mid Value
12725.0,112.25000000000001,1,55.0,112.25000000000001,0.21364068441064638,Mid Value
12726.0,1124.4,7,1640.0,160.62857142857143,0.813212927756654,High Value
12727.0,1872.8799999999999,8,1300.0,234.10999999999999,0.9092205323193916,High Value
12728.0,240.19,4,113.0,60.0475,0.4206273764258555,Mid Value
12729.0,140.55,1,61.0,140.55,0.27019961977186313,Mid Value
12731.0,9439.38,12,4162.0,786.6149999999999,0.9904942965779467,High Value
12732.0,17.700000000000003,1,6.0,17.700000000000003,0.016753802281368822,Low Value
12733.0,258.6,1,154.0,258.6,0.44320342205323193,Mid Value
12734.0,110.39999999999999,1,88.0,110.39999999999999,0.20912547528517111,Mid Value
12735.0,452.21,2,243.0,226.105,0.6026615969581749,Mid Value
12736.0,144.0,1,148.0,144.0,0.27637832699619774,Mid Value
12738.0,97.14999999999999,1,111.0,97.14999999999999,0.1789448669201521,Low Value
12739.0,714.3,1,248.0,714.3,0.7179182509505704,Mid Value
12740.0,132.0,1,234.0,132.0,0.25285171102661597,Mid Value
12744.0,4260.35,4,3815.0,1065.0875,0.9710076045627376,High Value
12747.0,875.35,10,285.0,87.535,0.7644961977186312,Mid Value
12748.0,13916.06,184,9402.0,75.63076086956521,0.9935836501901141,High Value
12749.0,2164.59,8,811.0,270.57375,0.9251425855513308,High Value
12750.0,49.8,1,12.0,49.8,0.07747148288973384,Low Value
12752.0,1763.02,1,1374.0,1763.02,0.9006653992395437,High Value
12753.0,9056.5,11,6630.0,823.3181818181819,0.9890684410646388,High Value
12754.0,1125.7,2,408.0,562.85,0.8134505703422054,High Value
12755.0,5385.6,2,200.0,2692.8,0.9778992395437263,High Value
12757.0,3230.92,9,2686.0,358.99111111111114,0.9567490494296578,High Value
12758.0,1807.0,2,2236.0,903.5,0.905893536121673,High Value
12759.0,821.28,3,516.0,273.76,0.7497623574144486,Mid Value
12762.0,572.4599999999999,2,388.0,286.22999999999996,0.6668250950570342,Mid Value
12763.0,318.4,2,280.0,159.2,0.5054657794676806,Mid Value
12764.0,713.5,1,114.0,713.5,0.7172053231939164,Mid Value
12766.0,3705.33,7,1946.0,529.3328571428572,0.9638783269961977,High Value
12769.0,763.86,1,262.0,763.86,0.7326520912547528,Mid Value
12770.0,1199.83,1,919.0,1199.83,0.8277091254752852,High Value
12772.0,330.49,1,254.0,330.49,0.5163973384030418,Mid Value
12775.0,1127.48,6,1004.0,187.91333333333333,0.8136882129277566,High Value
12778.0,427.43,6,709.0,71.23833333333333,0.5838878326996197,Mid Value
12779.0,2438.13,12,1421.0,203.1775,0.9351235741444867,High Value
12781.0,489.38,4,574.0,122.345,0.622861216730038,Mid Value
12782.0,1208.72,6,584.0,201.45333333333335,0.8293726235741445,High Value
12783.0,573.45,4,219.0,143.3625,0.6675380228136882,Mid Value
12784.0,303.25,1,176.0,303.25,0.49334600760456276,Mid Value
12785.0,208.04,2,115.0,104.02,0.37618821292775667,Mid Value
12787.0,190.60000000000002,3,166.0,63.53333333333334,0.3514733840304182,Mid Value
12789.0,16.95,1,1.0,16.95,0.01449619771863118,Low Value
12790.0,151.44,1,44.0,151.44,0.2901615969581749,Mid Value
12792.0,157.99,1,89.0,157.99,0.30156844106463876,Mid Value
12793.0,428.6,2,328.0,214.3,0.5850760456273765,Mid Value
12794.0,569.96,2,387.0,284.98,0.6657557034220533,Mid Value
12795.0,133.6,1,24.0,133.6,0.25570342205323193,Mid Value
12797.0,34.8,1,16.0,34.8,0.0470532319391635,Low Value
12798.0,207.36,1,100.0,207.36,0.3747623574144487,Mid Value
12802.0,226.48000000000002,1,160.0,226.48000000000002,0.40375475285171103,Mid Value
12808.0,249.3,3,122.0,83.10000000000001,0.43274714828897337,Mid Value
12809.0,163.29999999999998,2,90.0,81.64999999999999,0.31059885931558934,Mid Value
12811.0,283.25,2,219.0,141.625,0.47195817490494296,Mid Value
12812.0,209.24,1,140.0,209.24,0.37820817490494296,Mid Value
12815.0,436.4,2,108.0,218.2,0.589828897338403,Mid Value
12816.0,150.1,2,29.0,75.05,0.28754752851711024,Mid Value
12817.0,59.400000000000006,1,12.0,59.400000000000006,0.09885931558935361,Low Value
12818.0,289.03000000000003,2,149.0,144.51500000000001,0.47789923954372626,Mid Value
12820.0,656.14,4,491.0,164.035,0.6997385931558935,Mid Value
12821.0,92.72,1,70.0,92.72,0.17038973384030418,Low Value
12822.0,591.78,3,356.0,197.26,0.6765684410646388,Mid Value
12823.0,1759.5,5,500.0,351.9,0.9004277566539924,High Value
12824.0,263.36,1,136.0,263.36,0.44914448669201523,Mid Value
12826.0,1111.2,8,630.0,138.9,0.8105988593155894,High Value
12827.0,351.25,3,135.0,117.08333333333333,0.5325570342205324,Mid Value
12828.0,570.85,6,275.0,95.14166666666667,0.6663498098859315,Mid Value
12829.0,95.25,2,11.0,47.625,0.1765684410646388,Low Value
12830.0,1385.1200000000001,5,900.0,277.024,0.8581273764258555,High Value
12831.0,156.55,1,233.0,156.55,0.2994296577946768,Mid Value
12832.0,158.6,2,56.0,79.3,0.3032319391634981,Mid Value
12833.0,103.45000000000002,1,33.0,103.45000000000002,0.1951045627376426,Low Value
12834.0,124.0,1,40.0,124.0,0.23859315589353614,Mid Value
12836.0,1246.48,4,516.0,311.62,0.8372148288973384,High Value
12837.0,70.75,1,17.0,70.75,0.12286121673003803,Low Value
12838.0,311.52,2,172.0,155.76,0.5009505703422054,Mid Value
12839.0,3486.37,14,2607.0,249.02642857142857,0.9605513307984791,High Value
12840.0,2516.2,6,1360.0,419.3666666666666,0.938212927756654,High Value
12841.0,1663.6299999999999,26,1905.0,63.98576923076923,0.8918726235741445,High Value
12842.0,299.53,2,173.0,149.765,0.48954372623574144,Mid Value
12843.0,958.61,8,677.0,119.82625,0.7825570342205324,Mid Value
12844.0,116.55,2,49.0,58.275,0.22267110266159695,Mid Value
12845.0,92.85,3,109.0,30.95,0.17062737642585551,Low Value
12847.0,101.25,1,159.0,101.25,0.18892585551330798,Low Value
